Date,Open,High,Low,Close,Adj Close,Volume
2007-09-21,20.162857,20.664286,20.044285,20.592857,17.917858,284720100
2007-09-24,20.961428,21.407143,20.950001,21.182858,18.431223,263040400
2007-09-25,20.977142,21.888571,20.974285,21.882856,19.040298,298137700
2007-09-26,22.067142,22.142857,21.607143,21.824286,18.989334,243817000
2007-09-27,21.967142,22.074286,21.760000,22.071428,19.204372,164549700
2007-09-28,21.920000,22.085714,21.821428,21.924286,19.076338,153775300
2007-10-01,22.090000,22.487143,21.847143,22.334286,19.433083,209267100
2007-10-02,22.364286,22.655714,22.270000,22.635714,19.695351,198017400
2007-10-03,22.540001,22.740000,22.430000,22.559999,19.629475,173129600
2007-10-04,22.571428,22.582857,21.928572,22.320000,19.420652,164239600
2007-10-05,22.624287,23.082857,22.528572,23.064285,20.068256,235867800
2007-10-08,23.355715,23.987143,23.281429,23.987143,20.871237,208982200
2007-10-09,24.314285,24.444286,23.811428,23.980000,20.865021,276071600
2007-10-10,23.935715,23.982857,23.657143,23.827143,20.732019,166897500
